listing_id,id,date,reviewer_id,reviewer_name,comments
27598487,349907668,2018-11-18,155954959,Madison,Alesia's space was very nice and welcoming. Both Alesia and Duccio were very helpful and quick responding.
27598487,350746536,2018-11-20,29469547,Marta,"I spent about 10 days in Alesia and Duccio's house. It is in a great location, very close to anything you need. The hosts have been very helpful and responsive. Great value. Recommended!"
27598487,354809771,2018-12-02,40355390,Robert,"Great location, respectful guests etc"
27598487,356185603,2018-12-07,58727512,Bilal,"The place is very good value for money. Basic, but clean and comfortable. It was quiet and there was no noise from outside so I got a good night’s sleep, essential after an 11 hours plane trip. Alessia was very helpful and communicative. All in all, an enjoyable experience and I would stay here again."
27598487,361396163,2018-12-23,47542172,Sobia,"Alesia’s place is about a 13 min walk from Hackney Central station . It is excellent in terms of location. It’s so easy to get around. The room is very clean and has all the necessary items you would need. They even put a mirror in the room upon me requesting so which was very accommodating, and this was much appreciated. Alesia and Duccio are very quick in answering any questions you may have and their communication skills are fantastic. I had an excellent stay and would happily stay again . Thanks again guys x"
27598487,363267882,2018-12-28,23710889,Conan,The room was basic but had everything required. The hosts were attentive to messages and accomodating. The house has heating although I don’t think it’s listed. The room smelled a bit funky. The downstairs shower was tiny. For the price it was fair.
27598487,405555006,2019-01-27,77055417,Lorenzo,"Duccio helped me when i was in need and Alesia is been really kind, thank you very much for everything"
27598487,414947961,2019-02-21,53147080,Sharon,"Alesia is super nice. We arrived two hours earlier than normal check in time. She was already in the house waiting for us. She is really helpful during our stay. BTW, her cat is cute."
27598487,428587399,2019-03-25,20715778,Michael,"Alesia & Duccio are friendly, considerate hosts and very prompt with communication."
27598487,432573017,2019-04-04,83348320,Jacob,"The stay was mostly fine. I am not in the habit of leaving bad reviews. The place is cheap and simple and fine for younger travelers looking for a deal. I wasnt particularly happy there, but it wasnt dangerous or shady. I have used airbnb a great deal over the last year of traveling, and this is one of the few places I wouldn't return to."
27598487,432941277,2019-04-05,24059916,Veronica,"Alessia house is large and clean and the bedroom is at the back of the house, facing the garden and has very fresh an crispy linen and a comfortable mattress. <br/><br/>Alessia was kind and she also showed me the area where the free tea and coffee for guests are, which was a plus because I did not have to buy it in the morning. <br/><br/>The location is good and for what I paid it was really very good value for money."
27598487,435431074,2019-04-10,58517342,Luke,"Cheap, basic, clean accommodation. Good, helpful communication  from the owners. No problems."
27598487,437160895,2019-04-14,54884395,Amy,"My boyfriend and I stayed one night in Alesia's place. The location was good, communication was good and self check in was easy.. The apartment was a lot older than I expected from the photos and the floor in the room was quite old and dirty. For the price we paid it was okay."
27598487,439652685,2019-04-19,186242089,Laura,Fantastic communication with Alesia
27598487,451270906,2019-05-11,140402197,Alex,For what you pay this was above my expectations. Alessia was very polite and was helpful on the check in process. The building looks a little tired but everything is clean and operational. It is great value and would recommend!
27598487,452965458,2019-05-14,195265201,S,"Alesia's place is excellent value for money.  She is a very caring, communicative and welcoming host.  The mattress in my room was delightfully comfortable,  which more than made up for the somewhat unclean floor.  Although she does not provide breakfast,  the stock for common use kept on the kitchen table worked just as fine.   Moreover,  she offers her kitchen to guests,  so no problem there.<br/>I am pleased with my stay at Alesia's and will certainly consider booking with her again."
27598487,455161082,2019-05-19,119283136,Richard,"I didn't meet Alesia but I did meet Duccio, who was very personable. I was staying here for the Hackney Half Marathon and as such this was an ideal place to stay as Hackney Marshes was only a short walk away. I would recommend this place for anyone with business in East London."
27598487,462817064,2019-06-02,191843104,Sam,Thanks for having us. Perfect location and great value for money.
27598487,465222148,2019-06-07,43057613,Frank,"Kleine nette kamer die aan de verwachting voldeed. <br/>Attente en eerlijke verhuurster, de door mij vergeten bankpasjes ed werden keurig bewaard en afgegeven."
27598487,472353465,2019-06-19,157553407,Mery,There’s a great place to stay. You can met other flashmates and Alessia is very kind. She told me tips about how living in London and I’m pretty grateful ^^
27598487,477016607,2019-06-27,162567,Jacob,"Whilst the property is definitely on its last legs, it is clean, functional and thus good value!"
27598487,485151558,2019-07-10,29977938,Jan,"The place is good value for money, however, there are certain drawbacks: the idea you get from the photos do not exactly correspond with reality, the kitchen area (cupboards and fridge) is disorderly and dirty, the bathroom is ok even though it could be cleaner, the entire house smells funny and the floors are creaky and mouldy. The positives are good communication with the hosts, working facilities, and an interesting location."
27598487,489185388,2019-07-16,75244315,Zsolt,"Room was big and spacious. Bus stops and the Overground station are in 10 minute walking time. The oven was really dirty, the kitchen and the bathroom needs some cleaning, but overall we had a great time in London. Fair enough room for the price!"
27598487,492214278,2019-07-21,119206085,David,"Great location, great communication, self check in. The cats are amazing and a comfortable bed! If I'm London i'll stay again!"
27598487,496215384,2019-07-27,26617915,Greta,"I really loved the position of the house. The room was spacious and quiet except the bin collection at early morning (my room was dacing the Road). The house Is really connfortable and there Is a Little outside space with One beautiful cat and her two wonderful kittens. In the house there are other rooms for renting. I didn't meet the host personally, but Alesia was really precise and Kind with my check in. Good price/quality ."
